ENTIDAD,MUNICIPIO,NOMBRE,CLASIFICACIÓN,CP
15,55,SAN JOSE,FRACCIONAMIENTO,52140
15,55,HACIENDA DEL BOSQUE,FRACCIONAMIENTO,52140
15,55,LOMAS SAN ISIDRO,FRACCIONAMIENTO,52149
15,55,VILLAS MAGDALENA,FRACCIONAMIENTO,52149
15,55,MAGNOLIAS,FRACCIONAMIENTO,52149
15,55,SAN ISIDRO,FRACCIONAMIENTO,52149
15,55,VITRALES,FRACCIONAMIENTO,52149
15,55,ALAMOS II,FRACCIONAMIENTO,52149
15,55,ALAMOS I,FRACCIONAMIENTO,52149
15,55,LA ANTIGUA I,FRACCIONAMIENTO,52150
15,55,LA ANTIGUA II,FRACCIONAMIENTO,52150
15,55,RESIDENCIAL EL CASTAÐO,FRACCIONAMIENTO,52150
15,55,VILLAS DE LA ASUNCION,FRACCIONAMIENTO,52149
15,55,RINCONADA LA ASUNCION,FRACCIONAMIENTO,52149
15,55,ARBOL DE LA VIDA,FRACCIONAMIENTO,52172
15,55,SAN MIGUEL,FRACCIONAMIENTO,52172
15,55,GALAPAGOS,FRACCIONAMIENTO,52172
15,55,LA JOYA,FRACCIONAMIENTO,52159
15,55,CASA MAGNA,FRACCIONAMIENTO,52150
15,55,BALMORAL,BARRIO,52150
15,55,EL MURAL,FRACCIONAMIENTO,52177
15,55,RINCON COLONIAL,FRACCIONAMIENTO,52176
15,55,LA PURISIMA,COLONIA,52169
15,55,VILLAS ALTEZA,FRACCIONAMIENTO,52168
15,55,SOLIDARIDAD DE LOS ELECTRICISTAS,FRACCIONAMIENTO,52168
15,55,PRADOS DE CEBORUCO,FRACCIONAMIENTO,52167
15,55,CALTILLO,FRACCIONAMIENTO,52167
15,55,EL RODEO,FRACCIONAMIENTO,52157
15,55,VILLAS DE METEPEC,FRACCIONAMIENTO,52156
15,55,EL PORTON III,FRACCIONAMIENTO,52156
15,55,EL PORTON II,FRACCIONAMIENTO,52156
15,55,EL PORTON I,FRACCIONAMIENTO,52156
15,55,HIPICO,FRACCIONAMIENTO,52156
15,55,RINCON SAN GABRIEL,FRACCIONAMIENTO,52158
15,55,SAN JERONIMO,FRACCIONAMIENTO,52140
15,55,SAN MARINO,FRACCIONAMIENTO,52158
15,55,CAMINO REAL A METEPEC,FRACCIONAMIENTO,52150
15,55,REAL DE SAN JOSE,FRACCIONAMIENTO,52170
15,55,GIRASOLES,CONJUNTO HABITACIONAL,52140
15,55,AZALEAS II,CONJUNTO HABITACIONAL,52172
15,55,METEPEC,FRACCIONAMIENTO,52154
15,55,LOS CEDROS,FRACCIONAMIENTO,52154
15,55,SAN AGUSTIN,UNIDAD HABITACIONAL,52176
15,46,JAVIER BARRIOS,COLONIA,54257
15,55,AZALEAS I Y II,FRACCIONAMIENTO,52172
15,55,PASEO DE SAN JAQUIN,FRACCIONAMIENTO,52172
15,55,PASEO DE SAN JOSE,FRACCIONAMIENTO,52172
15,32,CURTIDORES,BARRIO,56360
15,55,PASEO DE MARIA,FRACCIONAMIENTO,52172
15,55,PASEO DE JESUS,FRACCIONAMIENTO,52172
15,55,PASEO DEL CARMEN,FRACCIONAMIENTO,52172
15,55,SANTA ROSA,FRACCIONAMIENTO,52172
15,55,RANCHO LA ASUNCION,FRACCIONAMIENTO,52170
15,55,SAN GABRIEL,FRACCIONAMIENTO,52170
15,55,SANTA ELENA,FRACCIONAMIENTO,52170
15,55,SAN SEBASTIAN,FRACCIONAMIENTO,52170
15,55,SAN FRANCISCO,FRACCIONAMIENTO,52172
15,55,PASEO DE LA CONCEPCION,FRACCIONAMIENTO,52170
15,55,ALSACIA,FRACCIONAMIENTO,52172
15,55,SANTA ANA,FRACCIONAMIENTO,52170
15,55,NORMANDIA,FRACCIONAMIENTO,52172
15,55,LAS QUINTAS,FRACCIONAMIENTO,52170
15,55,AQUITANIA LOS CISNES,FRACCIONAMIENTO,52172
15,55,VILLAS SANTA TERESA,FRACCIONAMIENTO,52172
15,55,EXPLANADA DEL PARQUE,FRACCIONAMIENTO,52172
15,32,CURTIDORES,BARRIO,56367
15,32,CESTEROS,BARRIO,56367
15,56,CENTRO,COLONIA,52180
15,100,MOLINO DE LAS FLORES,RANCHO,56240
15,52,ISIDRO FABELA,COLONIA,52106
15,100,DE SANTA MARIA NATIVITAS,EJIDO,56240
15,100,MOLINO DE FLORES,FRACCIONAMIENTO,56240
15,100,GRANJAS MOLINO DE FLORES,FRACCIONAMIENTO,56240
15,107,FRANCISCO I MADERO,COLONIA,52106
15,100,SUTEYM,UNIDAD HABITACIONAL,56240
15,77,REFORMA,COLONIA,52120
15,100,XOCOTLAN,PUEBLO,56170
15,100,LOS FRESNOS,RANCHO,56170
15,89,TENANCINGO DE DEGOLLADO,PUEBLO,52400
15,100,DE SAN DIEGO,EJIDO,56178
15,100,SAN DIEGO,BARRIO,56178
15,100,LA PAZ,FRACCIONAMIENTO,56190
15,100,SAN SEBASTIAN,BARRIO,56121
15,100,U HAB RODRIGUEZ ALCAINE - SAN SEBASTIAN,BARRIO,56178
15,100,DONATO GUERRA,UNIDAD HABITACIONAL,56190
15,100,SAN LORENZO,COLONIA,56190
15,100,LAS VEGAS,UNIDAD HABITACIONAL,56180
15,100,EL CARMEN,BARRIO,56100
15,100,MINAS DE HUEXOTLA,BARRIO,56230
15,100,SANTO TOMAS,RANCHO,56200
15,100,LOMAS DE COCOYOC,COLONIA,56230
15,100,BELLAVISTA,COLONIA,56230
15,100,ISSSTE - EMILIANO ZAPATA,UNIDAD HABITACIONAL,56230
15,100,SANTIAGUITO,BARRIO,56120
15,89,CENTRO,COLONIA,52400
15,100,SAN LUIS HUEXOTLA - PBLO SAN LUIS HUEXOTLA,EJIDO,56230
15,100,SAN LUIS HUEXOTLA,PUEBLO,56230
15,100,JOYAS DE SAN MATEO,FRACCIONAMIENTO,56110
15,89,SAN VICENTE,BARRIO,52400
15,89,LA CAMPANA,BARRIO,52400
15,100,TEX PLUS,UNIDAD HABITACIONAL,56110
15,89,EL DURAZNO,COLONIA,52400
15,89,EL RASTRO,BARRIO,52400
15,100,MAGISTERIAL 15 DE  MAYO,COLONIA,56230
15,100,JARDINES DE QUINATZIN,COLONIA,56230
15,100,RESIDENCIAL POSTGRADO,FRACCIONAMIENTO,56230
15,89,MILITAR,UNIDAD HABITACIONAL,52400
15,100,NIÐOS HEROES,COLONIA,56110
15,100,TULIPANES,COLONIA,56230
15,56,CENTRO,COLONIA,52180
15,56,LA ESTACION,COLONIA,52185
15,56,CENTRO,COLONIA,52180
15,100,SECTOR POPULAR,COLONIA,56230
15,100,SAN MATEO HUEXOTLA,PUEBLO,56230
15,56,SAN JOSE,COLONIA,52182
15,56,LA ESTACION,COLONIA,52185
15,100,LAS AMERICAS,COLONIA,56110
15,100,LA CABAÐA,FRACCIONAMIENTO,56230
15,100,SERVICIOS HABITACIONALES - AUTOCONSTRUCCION,UNIDAD HABITACIONAL,56230
15,100,JOYAS DE SANTA ANA,COLONIA,56110
15,100,EL COOPERATIVO,PUEBLO,56230
15,100,LAS MARAVILLAS,COLONIA,56230
15,100,EX HACIENDA XOLACHE,FRACCIONAMIENTO,56110
15,71,FLORESTA,FRACCIONAMIENTO,56420
15,100,EL XOLACHE,RANCHO,56100
15,100,SAN MIGUEL COATLINCHAN - EJD ACUEDUCTO DE SAN JUAN,PUEBLO,56250
15,100,PBLO SAN MIGUEL COATLINCHAN - EJD LA PRESA,BARRIO,56250
15,100,CANDELAPA,RANCHO,56230
15,55,MODERNA SAN SEBASTIAN,COLONIA,52140
15,100,SAN MIGUEL COATLINCHAN,PUEBLO,56250
15,55,SAN LUCAS TUNCO,PUEBLO,52145
15,55,SAN SEBASTIAN,PUEBLO,52146
15,55,SAN JORGE PUEBLO NUEVO,COLONIA,52164
15,55,ESPIRITU SANTO,BARRIO,52140
15,71,SIN NOMBRE,COLONIA,56495
15,55,UNION,COLONIA,52164
15,55,EL ENCINO,FRACCIONAMIENTO,52140
15,71,LOMA ENCANTADA,FRACCIONAMIENTO,56495
15,55,LOMA REAL,FRACCIONAMIENTO,52150
15,55,SANTA MARIA LA MAGDALENA OCOTITLAN,PUEBLO,52161
15,55,LAS JARAS,COLONIA,52160
15,100,GILBERTO PALACIOS DE LA ROSA - DE LOS PROFESORES,COLONIA,56230
15,55,VILLAS SAN GREGORIO,UNIDAD HABITACIONAL,52167
15,71,EL PINO,EJIDO,56507
15,55,LOS CIPRECES II,FRACCIONAMIENTO,52167
15,100,UNIVERSIDAD AUTONOMA DE CHAPINGO,BARRIO,56230
15,55,JUAN LAREDO GARCIA,UNIDAD HABITACIONAL,52169
15,55,LUISA ISABEL CAMPOS DE JIMENEZ CANTU,COLONIA,52166
15,71,SAN ISIDRO,FRACCIONAMIENTO,56516
15,89,SAN MATEO,COLONIA,52400
15,71,EX - HACIENDA SAN ISIDRO,UNIDAD HABITACIONAL,56516
15,55,LAS MARGARITAS,COLONIA,52165
15,100,SALITRERIA,COLONIA,56230
15,71,VILLAS SAN ISIDRO,UNIDAD HABITACIONAL,56516
15,55,JORGE JIMENEZ CANTU,COLONIA,52166
15,100,LA CONCEPCION,COLONIA,56230
15,100,PEPSI - EMBOTELLADORES,UNIDAD HABITACIONAL,56230
15,55,LAS AMERICAS,FRACCIONAMIENTO,52167
15,89,SAN DIEGO,FRACCIONAMIENTO,52400
15,55,JUAN FERNANDEZ ALBARRAN,FRACCIONAMIENTO,52169
15,55,LAS GLORIAS,FRACCIONAMIENTO,52169
15,100,DE SAN FELIPE - DE STA CRUZ DE ABAJO,EJIDO,56230
15,89,SAN DIEGO,COLONIA,52400
15,55,SANTA CRUZ,BARRIO,52140
15,100,SAN ANDRES,RANCHO,56230
15,100,HUEXOTLA,EJIDO,56230
15,100,SAN JOAQUIN COAPANGO,PUEBLO,56240
15,71,REYES 1,COLONIA,56516
15,71,PRIMAVERA,COLONIA,56516
15,55,LA MICHOACANA,COLONIA,52166
15,100,NEZAHUALCOYOTL - BOYEROS,COLONIA,56230
15,100,SAN BERNARDINO,PUEBLO,56230
15,55,MAYORAZGO DE METEPEC,UNIDAD HABITACIONAL,52140
15,71,MARIEL,COLONIA,56516
15,100,GAMA,RANCHO,56250
15,71,LOMAS DE SAN ISIDRO 1,COLONIA,56516
15,55,ESPIRITU SANTO,BARRIO,52140
15,100,SAN JOSE,RANCHO,56250
15,100,GUADALUPE,COLONIA,56250
15,100,CONJUNTO URBANO PARAISO 300 - CONJUNTO URBANO PARAISO 2000,BARRIO,56250
15,100,SAN JUAN POTRERITOS,COLONIA,56250
15,89,DE TEOTLA,BARRIO,52400
15,71,20 DE MAYO,COLONIA,56516
15,55,SAN MIGUEL,BARRIO,52140
15,71,LOMAS DE SAN ISIDRO,COLONIA,56516
15,89,CAPILLA DE GUADALUPE,BARRIO,52400
15,55,VILLAS SAN AGUSTIN,FRACCIONAMIENTO,52140
15,55,LOS MORILLOS,FRACCIONAMIENTO,52140
15,55,SAN ANGEL,FRACCIONAMIENTO,52150
15,55,SANTA TERESA,FRACCIONAMIENTO,52140
15,55,VILLAS CHAPULTEPEC,FRACCIONAMIENTO,52140
15,55,SAN MATEO,BARRIO,52140
15,55,HORIZONTAL GUERRERO,UNIDAD HABITACIONAL,52176
15,55,LOS SAUCES,UNIDAD HABITACIONAL,52176
15,55,LA PURISIMA,COLONIA,52169
15,100,DE CUAUTLALPAN,EJIDO,56250
15,55,COAXUSTENCO,BARRIO,52140
15,116,DE ZOLOTEPEC,EJIDO,52070
15,55,RINCON VIEJO,FRACCIONAMIENTO,52140
15,55,SEVILLA,CONJUNTO HABITACIONAL,52177
15,55,IBIZA,CONJUNTO HABITACIONAL,52177
15,55,MALAGA,CONJUNTO HABITACIONAL,52177
15,100,DE CUAUTLALPAN - DE BELTRAN,EJIDO,56250
15,89,DEL CALVARIO,BARRIO,52400
15,55,RINCONADA MEXICANA,FRACCIONAMIENTO,52177
15,55,VILLAS COUNTRY,FRACCIONAMIENTO,52177
15,89,SAN PEDRITO,BARRIO,52400
15,100,MONTECILLO,PUEBLO,56230
15,55,PUERTA DE HIERRO,FRACCIONAMIENTO,52140
15,89,ISSEMYM,COLONIA,52400
15,55,CITLALLI II,FRACCIONAMIENTO,52177
15,55,CITLALLI I,FRACCIONAMIENTO,52177
15,89,CAPILLA DE LOS REMEDIOS,BARRIO,52400
15,55,LAZARO CARDENAS ISSEMYM,UNIDAD HABITACIONAL,52177
15,55,CAMPESTRE DEL VALLE,FRACCIONAMIENTO,52177
15,89,PROVIDENCIA,COLONIA,52400
15,55,NIZA,FRACCIONAMIENTO,52176
15,55,TURIN,FRACCIONAMIENTO,52177
15,55,LA GAVIA,FRACCIONAMIENTO,52177
15,100,SAN ANTONIO,RANCHO,56230
15,55,INFONAVIT SAN FRANCISCO,COLONIA,52176
15,100,SAN FELIPE MONTECILLO,EJIDO,56230
15,100,EL HUIZACHAL - MONTECILLO,EJIDO,56230
15,100,MONTECILLO,EJIDO,56230
15,89,EL CARRIZAL,BARRIO,52400
15,89,PASEO DE LOS INSURGENTES,FRACCIONAMIENTO,52400
15,89,EL CHABACANO,BARRIO,52400
15,100,COLEGIO DE POSTGRADUADOS,PUEBLO,56230
15,89,CAPILLA DE JESUS,BARRIO,52400
15,100,ELSA CORDOVA MORAN,COLONIA,56250
15,100,WENCESLAO VICTORIA SOTO,COLONIA,56250
15,89,SAN ISIDRO,COLONIA,52400
15,100,LAZARO CARDENAS,COLONIA,56250
15,55,VILLAS DEL SOL,FRACCIONAMIENTO,52140
15,55,SAN MIGUEL TOTOCUITLAPILCO,PUEBLO,52143
15,58,EX - EJIDO SANTIAGO OCCIPACO,COLONIA,53260
15,58,LA MORA 2DA SECC,COLONIA,53218
15,58,LA MORA 1RA SECC,COLONIA,53218
15,91,EL ZARZAL,COLONIA,52300
15,119,LA LOMA I,CONJUNTO HABITACIONAL,51355
15,119,EL PORVENIR,FRACCIONAMIENTO,51355
15,107,SANTA CRUZ ATZCAPOTZALTONGO,PUEBLO,50030
15,52,EL CALVARIO,COLONIA,52006
15,109,PASEOS DE TULTEPEC II,FRACCIONAMIENTO,54980
15,59,4 CABALLERIAS,COLONIA,55636
15,121,LOS RIVERO,COLONIA,55636
15,100,LAS ANIMAS,EJIDO,56250
15,77,CIPRESES,FRACCIONAMIENTO,52105
15,77,LA ARBOLEDA,FRACCIONAMIENTO,52105
15,77,VILLAS LA MAGDALENA,FRACCIONAMIENTO,52104
15,77,RINCONADA SAN MATEO,FRACCIONAMIENTO,52105
15,77,VILLAS SAN MATEO,FRACCIONAMIENTO,52104
15,55,DIAMANTE,FRACCIONAMIENTO,52179
15,58,CAMPESTRE LAS ANIMAS,FRACCIONAMIENTO,53650
15,107,CONJ RINCONADA DEL PILAR,BARRIO,50227
15,82,OJO DE AGUA,FRACCIONAMIENTO,55770
15,107,CONJ GEO VILLAS LOS CEDROS,BARRIO,50228
15,107,CONJ GEO VILLAS DE LA IND II,BARRIO,50228
15,14,EL JAZMIN,COLONIA,50457
15,14,AMPLIACION LA GARITA,COLONIA,50457
15,82,LOS HEROES TECAMAC II BOSQUES SECC I,CONJUNTO HABITACIONAL,55764
15,24,JUAN DIEGO,UNIDAD HABITACIONAL,54800
15,55,ARBOLEDAS II,FRACCIONAMIENTO,52176
15,55,SAUCES,COLONIA,52175
15,55,LA ISLA I,FRACCIONAMIENTO,52179
15,56,MAZACHULCO,COLONIA,52185
15,56,TECUANAPA,COLONIA,52182
15,60,IZCALLI NEZA,UNIDAD HABITACIONAL,57800
15,13,ARBOLADA DEL PEDREGAL,FRACCIONAMIENTO,52910
15,13,PRIV ESMERALDA II,FRACCIONAMIENTO,52947
15,13,PRIV ESMERALDA I,FRACCIONAMIENTO,52947
15,13,BELLAS LOMAS,FRACCIONAMIENTO,52947
15,13,COND CHABACANOS,FRACCIONAMIENTO,52900
15,34,GRANJAS ECATEPEC,COLONIA,55029
15,34,ABEL MARTINEZ MONTAÐEZ,COLONIA,55029
15,34,PLAYA DE LAS GOLONDRINAS,COLONIA,55029
15,34,INDEPENDENCIA,COLONIA,55029
15,34,MATZHI 3,COLONIA,55010
15,34,MATZHI 1,COLONIA,55010
15,55,LOS ALMENDROS,FRACCIONAMIENTO,52149
15,100,FRAY SERVANDO TERESA DE MIER,COLONIA,56230
15,102,ATLANTLAPAC,COLONIA,52600
15,58,JARDINES DE SAN MATEO,COLONIA,53240
15,58,PRADOS DE SAN MATEO,COLONIA,53240
15,58,RINCONADA LOS PARQUES,FRACCIONAMIENTO,53240
15,58,LOMAS DE SAN MATEO,COLONIA,53200
15,58,CUMBRES DE SAN MATEO,COLONIA,53210
15,82,AMPLIACION CUAUHTEMOC,COLONIA,55760
15,82,SAN ANTONIO,COLONIA,55760
15,82,CUAUHTEMOC,COLONIA,55768
15,82,TEXCALTITLA,COLONIA,55760
15,82,VILLA DEL REAL 5TA SECC,CONJUNTO HABITACIONAL,55749
15,82,VILLA DEL REAL 6TA SECC,CONJUNTO HABITACIONAL,55749
15,82,VILLA DEL REAL 4TA SECC,CONJUNTO HABITACIONAL,55749
15,82,JARDINES DE TECAMAC,FRACCIONAMIENTO,55749
15,82,VILLA DEL REAL 3RA SECC,CONJUNTO HABITACIONAL,55749
15,82,VILLA DEL REAL 2DA SECC,CONJUNTO HABITACIONAL,55760
15,82,VILLA DEL REAL 1RA SECC,CONJUNTO HABITACIONAL,55760
15,73,GUADALUPE,COLONIA,52360
15,20,PLAZA COACALCO,FRACCIONAMIENTO,55714
15,20,ARCOS DE LAS FUENTES,FRACCIONAMIENTO,55714
15,20,RINCON DE LAS FUENTES,FRACCIONAMIENTO,55714
15,20,LA FLORESTA III,FRACCIONAMIENTO,55713
15,100,EL JARDIN,RANCHO,56250
15,121,LOS ROMERO,COLONIA,55614
15,25,LA JOYA,CONJUNTO HABITACIONAL,54700
15,25,EJIDAL SAN ISIDRO,COLONIA,54700
15,78,ESTANCIA VIEJA,PUEBLO,51470
15,9,LOS VOLCANES,FRACCIONAMIENTO,56900
15,61,GRANJAS GUADALUPE,COLONIA,54474
15,61,COLONIAL DEL LAGO,FRACCIONAMIENTO,54414
15,61,LOMA DE LA CRUZ,COLONIA,54475
15,61,RICARDO FLORES MAGON,COLONIA,54475
15,61,HOGAR Y SOLIDARIDAD,COLONIA,54474
15,61,LOS CANTAROS III,FRACCIONAMIENTO,54414
15,61,LOMAS DE GUADALUPE,COLONIA,54417
15,71,ARENAL,COLONIA,56527
15,107,SEMINARIO,COLONIA,50170
15,77,LA CONCEPCION,BARRIO,52105
15,107,PARQUES NACIONALES,COLONIA,50100
15,107,LAS HACIENDAS,CONJUNTO HABITACIONAL,50170
15,107,CUAUHTEMOC,COLONIA,50130
15,58,LOMA LINDA,COLONIA,53580
15,58,SAN RAFAEL CHAMAPA,COLONIA,53660
15,107,MODERNA DE LA CRUZ,COLONIA,50180
15,107,BENITO JUAREZ,COLONIA,50190
15,91,SAN PEDRO TLANIXCO,PUEBLO,52300
15,107,RDCIAL LAS FLORES,FRACCIONAMIENTO,50018
15,58,ALTAMIRA,COLONIA,53700
15,107,EL REFUGIO,CONJUNTO HABITACIONAL,50270
15,58,ALTAMIRA,COLONIA,53700
15,69,DEL COYOTE,COLONIA,56800
15,95,TEXCALERA,BARRIO,56880
15,121,SAN JUAN,BARRIO,55600
15,121,SAN LORENZO,BARRIO,55604
15,121,CTC SANTA MARIA,UNIDAD HABITACIONAL,55605
15,38,SAN RAMON,BARRIO,52760
15,60,AMPL CD LAGO 1,COLONIA,57185
15,60,PLAZAS DE ARAGON,FRACCIONAMIENTO,57139
15,65,SAN NICOLAS TULTENANGO,PUEBLO,50614
15,54,TEPETONGO,BARRIO,54880
15,32,PLATEROS,BARRIO,56358
15,105,VALLE HERMOSO,FRACCIONAMIENTO,54010
15,105,LOMAS BOULEVARES,FRACCIONAMIENTO,54020
15,24,EL MIRADOR,EJIDO,54800
15,32,JUGUETEROS - COL NUEVA GUADALUPE,BARRIO,56356
15,11,LA PASTORIA,COLONIA,56300
15,93,TEOTIHUACAN CENTRO,COLONIA,55800
15,34,EJIDAL STA MA CHICONAUTLA,COLONIA,55067
15,113,LOS ARANA,PUEBLO,54300
15,36,EL SALITRILLO,BARRIO,54685
15,36,PUENTE GRANDE,BARRIO,54684
15,97,EL TAJO,PUEBLO,55655
15,97,PALO GRANDE,BARRIO,55655
15,97,TLAPANALOYA,PUEBLO,55653
15,10,SANTA CRUZ,COLONIA,55663
15,10,CENTRO,COLONIA,55660
15,10,ARBOLEDAS,COLONIA,55663
15,107,RINCON DE SAN LORENZO,COLONIA,50017
15,55,ALVARO OBREGON,COLONIA,52144
15,25,VALLE ESMERALDA,FRACCIONAMIENTO,54769
15,25,EL ROBLE,CONJUNTO HABITACIONAL,54700
15,102,SANTIAGO TILAPA,PUEBLO,52600
15,100,SANTA INES,PUEBLO,56240
15,100,LA FLOR,HACIENDA,56240
15,100,SANTA INES - JARDINES DE SANTA INES,COLONIA,56240
15,38,SAN JUAN,BARRIO,52760
15,100,SANTA CRUZ MEXICAPA,PUEBLO,56240
15,38,SANTIAGO,BARRIO,52760
15,38,EL PLAN,BARRIO,52760
15,100,SAN BARTOLO,RANCHO,56240
15,100,VILLAS DE SAN SEBASTIAN,FRACCIONAMIENTO,56121
15,100,DEL TRABAJO,COLONIA,56250
15,100,SANTA MARTHA,COLONIA,56250
15,100,SAN JOSE,RANCHO,56250
15,100,EL NOPAL,RANCHO,56250
15,100,SAN FELIPE,COLONIA,56250
15,100,LOMAS DE LA CRUZ,COLONIA,56250
15,119,LA PUERTA DEL MONTE,PUEBLO,51390
15,52,SAN PEDRO HUITZIZILAPAN,PUEBLO,52050
15,5,SAN MIGUEL ALMOLOYAN,PUEBLO,50906
15,100,LA PURIFICACION,EJIDO,56240
15,27,EL PUERTO,PUEBLO,54386
15,58,SAN JOSE TEJAMANIL,BARRIO,53659
15,58,LUIS DONALDO COLOSIO,COLONIA,53659
15,58,LA VIGA,BARRIO,53659
15,58,MARIO RUIZ DE CHAVEZ,COLONIA,53659
15,58,PIEDRA DE LA ALEZNA,FRACCIONAMIENTO,53650
15,58,YOCUA,BARRIO,53650
15,58,SHINDO,BARRIO,53650
15,58,LA MOJONERA,BARRIO,53650
15,58,BANDHI,BARRIO,53650
15,58,CHIVATO,BARRIO,53650
15,58,SALINAS,BARRIO,53650
15,58,BOITO,BARRIO,53650
15,58,LA MORA,BARRIO,53650
15,58,PANTHE,BARRIO,53650
15,58,ARENILLAS,BARRIO,53650
15,58,BOCHE,BARRIO,53650
15,58,GORA,BARRIO,53650
15,58,CHISTO,BARRIO,53650
15,58,DONITU,BARRIO,53650
15,58,JUANDO,BARRIO,53650
15,58,TUDY,BARRIO,53650
15,58,DONGU,BARRIO,53650
15,58,SHIDO,BARRIO,53650
15,58,MONI,BARRIO,53650
15,58,DEPENY,BARRIO,53650
15,58,EL CIELITO,BARRIO,53650
15,58,LA CONCEPCION,BARRIO,53650
15,58,BOXISDA,BARRIO,53650
15,58,YONGUA BOSQUES,BARRIO,53650
15,58,YONGUA,BARRIO,53650
15,58,XOYU,BARRIO,53650
15,58,LAS TRENZONAS,BARRIO,53650
15,58,LAS MESAS,BARRIO,53650
15,58,LA CAPILLA,BARRIO,53650
15,58,SAN MIGUEL DORANI,BARRIO,53650
15,58,SAN MIGUEL DEXTHA,BARRIO,53650
15,55,EL CARMEN,UNIDAD HABITACIONAL,52140
15,55,LAS MITRAS,FRACCIONAMIENTO,52149
15,55,RINCON SAN ISIDRO,FRACCIONAMIENTO,52140
15,105,CUMBRES DE SAN ANDRES,FRACCIONAMIENTO,54000
15,105,PEDREGAL DE XOCOYAHUALCO,COLONIA,54080
15,105,ATRIUM,UNIDAD HABITACIONAL,52950
15,105,COLINAS DE LA PALMA,FRACCIONAMIENTO,54020
15,58,COLINAS DE SAN MATEO,COLONIA,53218
15,58,LA NUEVA PRESA,COLONIA,53217
15,105,VALLE CEYLAN,FRACCIONAMIENTO,54150
15,41,LLANO DE SAN DIEGO,PUEBLO,51900
15,36,ARBOLEDAS DE HUEHUETOCA,FRACCIONAMIENTO,54685
15,105,EX EJIDO SAN LUCAS PATONI,COLONIA,54020
15,105,U HAB SAN PEDRO BARRIENTOS,COLONIA,54110
15,105,EL OLIVO I,COLONIA,54110
15,82,LOS HEROES TECAMAC SECC LAS FLORES,CONJUNTO HABITACIONAL,55764
15,5,SALITRE DE MAÐONES,PUEBLO,50920
15,53,AMATE AMARILLO,PUEBLO,52440
15,89,VIMATE,COLONIA,52400
15,3,PUEBLO ARROYO ZARCO,PUEBLO,50380
15,3,EJIDO ARROYO ZARCO,PUEBLO,50380
15,47,LOS GALLOS,PUEBLO,54570
15,39,AMPLIACION EJIDO TLAZALA,PUEBLO,54480
15,82,LOS HEROES TECAMAC II BOSQUES SECC V,COLONIA,55764
15,19,GUADALUPE VICTORIA,PUEBLO,52700
15,110,FIMESA 3,COLONIA,54950
15,54,VISITACION,COLONIA,54890
15,93,ZONA ARQUEOLOGICA,BARRIO,55829
15,119,VISTA HERMOSA,COLONIA,51355
15,24,JOYAS DE CUAUTITLAN,FRACCIONAMIENTO,54880
15,24,LA ALBORADA,FRACCIONAMIENTO,54880
15,20,DALIAS,FRACCIONAMIENTO,55712
15,105,REAL DEL 8,FRACCIONAMIENTO,54080
15,121,AMPLIACION BUENAVISTA,COLONIA,55635
15,34,BOSQUES DE SAN JAVIER,FRACCIONAMIENTO,55023
15,34,BONITO ARBOLEDAS,FRACCIONAMIENTO,55010
15,77,VENUS,FRACCIONAMIENTO,52104
15,77,SAN DIEGO,FRACCIONAMIENTO,52105
15,55,BOSQUES DE LOS SAUCES,FRACCIONAMIENTO,52149
15,55,GIRONA,FRACCIONAMIENTO,52161
15,55,VALLARTA,FRACCIONAMIENTO,52161
15,55,VERANDA,FRACCIONAMIENTO,52167
15,55,LA HERRADURA,FRACCIONAMIENTO,52150
15,55,LA JOYA DIAMANTE,FRACCIONAMIENTO,52149
15,55,VILLAS REGINA,FRACCIONAMIENTO,52172
15,54,ALAMOS II,FRACCIONAMIENTO,54890
15,20,LOS CEDROS,FRACCIONAMIENTO,55718
15,20,JOYAS DE COACALCO,FRACCIONAMIENTO,55718
15,20,LAS GARZAS,FRACCIONAMIENTO,55718
15,13,VILLAS DE ATIZAPAN NO 8,FRACCIONAMIENTO,52925
15,55,BONANZA O BANUS,FRACCIONAMIENTO,52160
15,34,VILLAS DEL SOL 2,FRACCIONAMIENTO,55055
15,2,EJIDO STA MA CHICONAUTLA,COLONIA,55883
15,2,PIRULES,COLONIA,55888
15,52,EL ESPINO PERALTA,PUEBLO,52020
15,52,SANTA CATARINA,PUEBLO,52050
15,107,HACIENDA DEL VALLE II,FRACCIONAMIENTO,50214
15,38,AGUA BLANCA,PUEBLO,52799
15,38,AGUA BENDITA,PUEBLO,52799
15,109,LA PROVIDENCIA,COLONIA,54980
15,109,LA PROVIDENCIA,COLONIA,54980
15,109,EL CORRALITO,BARRIO,54980
15,38,EL HIELO,RANCHO,52794
15,38,LA GLORIETA,RANCHO,52794
15,26,SAN LUCAS AMALINALCO,PUEBLO,56642
15,26,SUBESTACION DE LUZ,COLONIA,56623
15,100,SAN PABLO IXAYOC,PUEBLO,56250
15,37,SAN PEDRO JILOTZINGO,BARRIO,55690
15,18,SANTA MARIA,FRACCIONAMIENTO,52234
15,55,OLIVAR DEL PRADO,FRACCIONAMIENTO,52149
15,55,BOSQUES DE LOS CIRUELOS,FRACCIONAMIENTO,52179
15,55,ESCANDINAVIA,FRACCIONAMIENTO,52149
15,55,RINCONADA GOBERNADORES,FRACCIONAMIENTO,52176
15,77,CARLOS HANK GONZALEZ,UNIDAD HABITACIONAL,52104
